config,sweep,dataset,n_features,n_trees,threads,path,batch,n_calls,median_us_per_row,iqr_us_per_row,min_us_per_row,max_us_per_row,call_p50_us,call_p95_us,call_p99_us
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,1024,22,6.412591175426136,2.0625195312499995,5.928758212002841,9.451309259588069,6420.603999999999,9348.93255,13355.542310000008
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_onnx,4,2946,13.385968431771895,1.2968587491513937,12.66495078071962,14.844185845213849,50.317,67.69825,99.08200000000004
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,16,682,10.378070564516129,5.057992576979473,9.43192375366569,16.635208119501467,164.2045,278.98249999999996,438.8220299999995
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,1,2771,61.24899025622519,10.486064417177914,54.21346697942981,79.25944965716349,50.519,114.065,210.69480000000047
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_inplace,8,405,49.3500311728395,2.569043827160492,47.70930802469136,52.02098425925926,367.281,551.3086,909.9403400000028
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_sklearn,4,337,135.61879821958456,36.64571253709198,118.71131231454007,199.5526869436202,575.439,811.2733999999998,1834.31634
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_sklearn,1,360,388.8162527777778,70.02063472222221,344.0993361111111,661.7224805555555,358.7815,596.6841999999995,2427.89787
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_sklearn,8,188,81.08110106382979,16.891629986702142,58.85798670212766,122.49815359042553,492.9005,1512.921,2538.22451
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_onnx,256,71,8.613324878961269,0.662386086047535,7.692652453785211,9.30367616637324,2027.43,2797.585,4109.117800000002
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_onnx,16384,5,5.09437998046875,0.3001819580078129,4.887433325195312,5.398997692871094,82496.84,94201.30069999999,100666.57464
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_onnx,1,3000,18.519269,1.054296833333332,15.798235333333334,20.375328,15.93,25.967049999999997,69.01832999999995
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_onnx,64,507,5.223589558678501,0.5743514546351083,4.476647682445759,5.746341685157791,299.35,488.70039999999995,704.8267199999991
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,cat_sklearn,32,150,16.83469708333333,0.8162493749999982,14.007606874999999,21.934864583333333,494.6435,827.0115999999999,1598.44492
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_booster,32,566,9.084102528710247,2.2205606227915204,8.147913427561837,13.195316972173144,274.6755,464.04575,732.444
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_onnx,128,111,7.6663663429054045,0.41363316441441356,7.330148155968468,8.256981700450451,943.054,1264.526,1712.6497999999992
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_onnx,16,1105,9.770681052036199,0.553187188914027,8.94915673076923,11.946232409502263,141.278,225.85869999999989,461.95113999999785
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_onnx,32,460,8.155104347826088,0.5844376019021746,7.749325067934783,8.876736888586956,245.28300000000002,322.67195000000004,587.8470899999996
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_dmatrix,32,289,17.23386732266436,1.1481840938581342,15.428911980968858,19.15085910467128,516.007,755.2444,1089.2090599999997
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_onnx,256,101,4.704888265779703,0.34459032719678184,4.558163946472773,5.2883875696163365,1174.456,1552.921,1776.252400000001
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_dmatrix,4,337,116.03212759643917,6.366705489614233,106.02267655786349,121.62797551928783,420.656,621.1887,974.3787
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_sklearn,128,172,6.267858648255814,0.5023758402979643,5.805345248909884,6.823731104651163,757.7215,1110.5909499999998,1589.01612
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,lgb_sklearn,128,86,12.583131268168605,1.3722068949854638,11.820278343023256,15.293319313226744,1558.481,2240.9627499999997,2740.6038499999995
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_dmatrix,512,75,3.6331121875,0.19935872395833343,3.355703046875,4.375704765625,1784.015,2669.4649999999997,3248.7196799999997
online_shoppers_f17_t100_th1,trees,online_shoppers,17,100,1,xgb_inplace,64,155,11.674264616935483,0.5724740423387118,10.61050493951613,14.989656653225806,717.984,1062.4121999999998,2089.43724
